kdbRecvTime,x
2023-03-02D20:50:54.750000000,717
2023-03-02D20:50:55.000000000,1786
2023-03-02D20:50:55.250000000,1993
2023-03-02D20:50:55.500000000,1517
2023-03-02D20:50:55.750000000,1101
2023-03-02D20:50:56.000000000,1550
2023-03-02D20:50:56.250000000,1334
2023-03-02D20:50:56.500000000,1237
2023-03-02D20:50:56.750000000,1654
2023-03-02D20:50:57.000000000,1174
2023-03-02D20:50:57.250000000,1407
2023-03-02D20:50:57.500000000,1084
2023-03-02D20:50:57.750000000,1188
2023-03-02D20:50:58.000000000,1071
2023-03-02D20:50:58.250000000,1389
2023-03-02D20:50:58.500000000,2675
2023-03-02D20:50:58.750000000,2108
2023-03-02D20:50:59.000000000,3099
2023-03-02D20:50:59.250000000,1393
2023-03-02D20:50:59.500000000,1674
2023-03-02D20:50:59.750000000,1693
2023-03-02D20:51:00.000000000,2345
2023-03-02D20:51:00.250000000,2105
2023-03-02D20:51:00.500000000,1462
2023-03-02D20:51:00.750000000,2781
2023-03-02D20:51:01.000000000,3613
2023-03-02D20:51:01.250000000,2614
2023-03-02D20:51:01.500000000,4257
2023-03-02D20:51:01.750000000,5852
2023-03-02D20:51:02.000000000,5462
2023-03-02D20:51:02.250000000,2465
2023-03-02D20:51:02.500000000,1719
2023-03-02D20:51:02.750000000,1810
2023-03-02D20:51:03.000000000,2134
2023-03-02D20:51:03.250000000,2299
2023-03-02D20:51:03.500000000,2316
2023-03-02D20:51:03.750000000,1045
2023-03-02D20:51:04.000000000,1709
2023-03-02D20:51:04.250000000,2422
2023-03-02D20:51:04.500000000,1325
2023-03-02D20:51:04.750000000,1427
2023-03-02D20:51:05.000000000,3467
2023-03-02D20:51:05.250000000,2271
2023-03-02D20:51:05.500000000,5604
2023-03-02D20:51:05.750000000,3885
2023-03-02D20:51:06.000000000,3668
2023-03-02D20:51:06.250000000,2080
2023-03-02D20:51:06.500000000,1543
2023-03-02D20:51:06.750000000,2151
2023-03-02D20:51:07.000000000,2142
2023-03-02D20:51:07.250000000,1499
2023-03-02D20:51:07.500000000,1672
2023-03-02D20:51:07.750000000,2327
2023-03-02D20:51:08.000000000,1635
2023-03-02D20:51:08.250000000,1847
2023-03-02D20:51:08.500000000,2428
2023-03-02D20:51:08.750000000,2965
2023-03-02D20:51:09.000000000,2243
2023-03-02D20:51:09.250000000,1097
2023-03-02D20:51:09.500000000,2089
2023-03-02D20:51:09.750000000,1829
2023-03-02D20:51:10.000000000,2104
2023-03-02D20:51:10.250000000,2119
2023-03-02D20:51:10.500000000,2217
2023-03-02D20:51:10.750000000,1586
2023-03-02D20:51:11.000000000,1359
2023-03-02D20:51:11.250000000,1477
2023-03-02D20:51:11.500000000,2520
2023-03-02D20:51:11.750000000,3185
2023-03-02D20:51:12.000000000,4479
2023-03-02D20:51:12.250000000,1680
2023-03-02D20:51:12.500000000,1559
2023-03-02D20:51:12.750000000,2559
2023-03-02D20:51:13.000000000,1868
2023-03-02D20:51:13.250000000,1259
2023-03-02D20:51:13.500000000,1158
2023-03-02D20:51:13.750000000,1223
2023-03-02D20:51:14.000000000,2435
2023-03-02D20:51:14.250000000,1725
2023-03-02D20:51:14.500000000,1133
2023-03-02D20:51:14.750000000,1026
2023-03-02D20:51:15.000000000,1381
2023-03-02D20:51:15.250000000,1222
2023-03-02D20:51:15.500000000,1182
2023-03-02D20:51:15.750000000,1414
2023-03-02D20:51:16.000000000,1396
2023-03-02D20:51:16.250000000,2201
2023-03-02D20:51:16.500000000,1823
2023-03-02D20:51:16.750000000,2430
2023-03-02D20:51:17.000000000,6210
2023-03-02D20:51:17.250000000,1752
2023-03-02D20:51:17.500000000,1697
2023-03-02D20:51:17.750000000,1764
2023-03-02D20:51:18.000000000,1953
2023-03-02D20:51:18.250000000,1561
2023-03-02D20:51:18.500000000,1226
2023-03-02D20:51:18.750000000,1483
2023-03-02D20:51:19.000000000,1249
2023-03-02D20:51:19.250000000,1751
2023-03-02D20:51:19.500000000,4627
2023-03-02D20:51:19.750000000,1531
2023-03-02D20:51:20.000000000,1844
2023-03-02D20:51:20.250000000,1408
2023-03-02D20:51:20.500000000,1858
2023-03-02D20:51:20.750000000,1271
2023-03-02D20:51:21.000000000,1998
2023-03-02D20:51:21.250000000,1378
2023-03-02D20:51:21.500000000,1113
2023-03-02D20:51:21.750000000,1744
2023-03-02D20:51:22.000000000,2118
2023-03-02D20:51:22.250000000,1336
2023-03-02D20:51:22.500000000,1321
2023-03-02D20:51:22.750000000,3062
2023-03-02D20:51:23.000000000,1736
2023-03-02D20:51:23.250000000,1303
2023-03-02D20:51:23.500000000,1882
2023-03-02D20:51:23.750000000,3855
2023-03-02D20:51:24.000000000,1874
2023-03-02D20:51:24.250000000,1375
2023-03-02D20:51:24.500000000,1477
2023-03-02D20:51:24.750000000,1825
2023-03-02D20:51:25.000000000,1186
2023-03-02D20:51:25.250000000,4599
2023-03-02D20:51:25.500000000,1482
2023-03-02D20:51:25.750000000,1535
2023-03-02D20:51:26.000000000,1571
2023-03-02D20:51:26.250000000,1758
2023-03-02D20:51:26.500000000,2060
2023-03-02D20:51:26.750000000,1305
2023-03-02D20:51:27.000000000,1408
2023-03-02D20:51:27.250000000,1373
2023-03-02D20:51:27.500000000,2133
2023-03-02D20:51:27.750000000,1603
2023-03-02D20:51:28.000000000,1497
2023-03-02D20:51:28.250000000,10454
2023-03-02D20:51:28.500000000,5928
2023-03-02D20:51:28.750000000,7447
2023-03-02D20:51:29.000000000,1909
2023-03-02D20:51:29.250000000,1998
2023-03-02D20:51:29.500000000,1332
2023-03-02D20:51:29.750000000,1180
2023-03-02D20:51:30.000000000,1783
2023-03-02D20:51:30.250000000,1231
2023-03-02D20:51:30.500000000,1365
2023-03-02D20:51:30.750000000,1952
2023-03-02D20:51:31.000000000,2489
2023-03-02D20:51:31.250000000,1355
2023-03-02D20:51:31.500000000,1443
2023-03-02D20:51:31.750000000,1245
2023-03-02D20:51:32.000000000,1441
2023-03-02D20:51:32.250000000,2624
2023-03-02D20:51:32.500000000,1562
2023-03-02D20:51:32.750000000,1892
2023-03-02D20:51:33.000000000,1435
2023-03-02D20:51:33.250000000,1241
2023-03-02D20:51:33.500000000,935
2023-03-02D20:51:33.750000000,1033
2023-03-02D20:51:34.000000000,1542
2023-03-02D20:51:34.250000000,1035
2023-03-02D20:51:34.500000000,1125
2023-03-02D20:51:34.750000000,1438
2023-03-02D20:51:35.000000000,1499
2023-03-02D20:51:35.250000000,1328
2023-03-02D20:51:35.500000000,1983
2023-03-02D20:51:35.750000000,1242
2023-03-02D20:51:36.000000000,1307
2023-03-02D20:51:36.250000000,1276
2023-03-02D20:51:36.500000000,3409
2023-03-02D20:51:36.750000000,1601
2023-03-02D20:51:37.000000000,2284
2023-03-02D20:51:37.250000000,1430
2023-03-02D20:51:37.500000000,1092
2023-03-02D20:51:37.750000000,1175
2023-03-02D20:51:38.000000000,1444
2023-03-02D20:51:38.250000000,1718
2023-03-02D20:51:38.500000000,1216
2023-03-02D20:51:38.750000000,1826
2023-03-02D20:51:39.000000000,1288
2023-03-02D20:51:39.250000000,1301
2023-03-02D20:51:39.500000000,1456
2023-03-02D20:51:39.750000000,3690
2023-03-02D20:51:40.000000000,2226
2023-03-02D20:51:40.250000000,2576
2023-03-02D20:51:40.500000000,2561
2023-03-02D20:51:40.750000000,1328
2023-03-02D20:51:41.000000000,1703
2023-03-02D20:51:41.250000000,2358
2023-03-02D20:51:41.500000000,3408
2023-03-02D20:51:41.750000000,1553
2023-03-02D20:51:42.000000000,2283
2023-03-02D20:51:42.250000000,2610
2023-03-02D20:51:42.500000000,1846
2023-03-02D20:51:42.750000000,2171
2023-03-02D20:51:43.000000000,1514
2023-03-02D20:51:43.250000000,1217
2023-03-02D20:51:43.500000000,1238
2023-03-02D20:51:43.750000000,1027
2023-03-02D20:51:44.000000000,2302
2023-03-02D20:51:44.250000000,1824
2023-03-02D20:51:44.500000000,1243
2023-03-02D20:51:44.750000000,1478
2023-03-02D20:51:45.000000000,1838
2023-03-02D20:51:45.250000000,1489
2023-03-02D20:51:45.500000000,1471
2023-03-02D20:51:45.750000000,1887
2023-03-02D20:51:46.000000000,1205
2023-03-02D20:51:46.250000000,1357
2023-03-02D20:51:46.500000000,5466
2023-03-02D20:51:46.750000000,4107
2023-03-02D20:51:47.000000000,1965
2023-03-02D20:51:47.250000000,1295
2023-03-02D20:51:47.500000000,1330
2023-03-02D20:51:47.750000000,1347
2023-03-02D20:51:48.000000000,1409
2023-03-02D20:51:48.250000000,1242
2023-03-02D20:51:48.500000000,1265
2023-03-02D20:51:48.750000000,1291
2023-03-02D20:51:49.000000000,1791
2023-03-02D20:51:49.250000000,1151
2023-03-02D20:51:49.500000000,1523
2023-03-02D20:51:49.750000000,3151
2023-03-02D20:51:50.000000000,5683
2023-03-02D20:51:50.250000000,1199
2023-03-02D20:51:50.500000000,1284
2023-03-02D20:51:50.750000000,939
2023-03-02D20:51:51.000000000,1280
2023-03-02D20:51:51.250000000,1919
2023-03-02D20:51:51.500000000,1172
2023-03-02D20:51:51.750000000,1624
2023-03-02D20:51:52.000000000,1253
2023-03-02D20:51:52.250000000,1533
2023-03-02D20:51:52.500000000,1596
2023-03-02D20:51:52.750000000,1266
2023-03-02D20:51:53.000000000,1094
2023-03-02D20:51:53.250000000,1020
2023-03-02D20:51:53.500000000,1048
2023-03-02D20:51:53.750000000,1269
2023-03-02D20:51:54.000000000,1792
2023-03-02D20:51:54.250000000,3419
2023-03-02D20:51:54.500000000,1932
2023-03-02D20:51:54.750000000,2231
2023-03-02D20:51:55.000000000,1292
2023-03-02D20:51:55.250000000,1891
2023-03-02D20:51:55.500000000,1324
2023-03-02D20:51:55.750000000,1744
2023-03-02D20:51:56.000000000,2481
2023-03-02D20:51:56.250000000,2057
2023-03-02D20:51:56.500000000,1959
2023-03-02D20:51:56.750000000,2854
2023-03-02D20:51:57.000000000,3121
2023-03-02D20:51:57.250000000,2222
2023-03-02D20:51:57.500000000,1395
2023-03-02D20:51:57.750000000,1315
2023-03-02D20:51:58.000000000,1779
2023-03-02D20:51:58.250000000,1638
2023-03-02D20:51:58.500000000,1164
2023-03-02D20:51:58.750000000,1530
2023-03-02D20:51:59.000000000,1241
2023-03-02D20:51:59.250000000,1683
2023-03-02D20:51:59.500000000,1614
2023-03-02D20:51:59.750000000,1568
2023-03-02D20:52:00.000000000,3396
2023-03-02D20:52:00.250000000,6751
2023-03-02D20:52:00.500000000,8807
2023-03-02D20:52:00.750000000,7201
2023-03-02D20:52:01.000000000,3265
2023-03-02D20:52:01.250000000,1825
2023-03-02D20:52:01.500000000,2106
2023-03-02D20:52:01.750000000,1313
2023-03-02D20:52:02.000000000,1755
2023-03-02D20:52:02.250000000,1646
2023-03-02D20:52:02.500000000,1659
2023-03-02D20:52:02.750000000,1653
2023-03-02D20:52:03.000000000,1458
2023-03-02D20:52:03.250000000,1455
2023-03-02D20:52:03.500000000,1424
2023-03-02D20:52:03.750000000,1695
2023-03-02D20:52:04.000000000,5207
2023-03-02D20:52:04.250000000,6151
2023-03-02D20:52:04.500000000,5592
2023-03-02D20:52:04.750000000,2391
2023-03-02D20:52:05.000000000,3858
2023-03-02D20:52:05.250000000,7039
2023-03-02D20:52:05.500000000,3004
2023-03-02D20:52:05.750000000,1965
2023-03-02D20:52:06.000000000,1637
2023-03-02D20:52:06.250000000,3000
2023-03-02D20:52:06.500000000,1275
2023-03-02D20:52:06.750000000,1467
2023-03-02D20:52:07.000000000,1435
2023-03-02D20:52:07.250000000,1344
2023-03-02D20:52:07.500000000,1357
2023-03-02D20:52:07.750000000,1543
2023-03-02D20:52:08.000000000,1119
2023-03-02D20:52:08.250000000,1298
2023-03-02D20:52:08.500000000,1205
2023-03-02D20:52:08.750000000,1383
2023-03-02D20:52:09.000000000,1379
2023-03-02D20:52:09.250000000,1010
2023-03-02D20:52:09.500000000,1727
2023-03-02D20:52:09.750000000,1391
2023-03-02D20:52:10.000000000,6180
2023-03-02D20:52:10.250000000,2436
2023-03-02D20:52:10.500000000,1770
2023-03-02D20:52:10.750000000,1379
2023-03-02D20:52:11.000000000,2786
2023-03-02D20:52:11.250000000,1374
2023-03-02D20:52:11.500000000,2027
2023-03-02D20:52:11.750000000,1557
2023-03-02D20:52:12.000000000,1980
2023-03-02D20:52:12.250000000,1247
2023-03-02D20:52:12.500000000,1171
2023-03-02D20:52:12.750000000,1574
2023-03-02D20:52:13.000000000,1993
2023-03-02D20:52:13.250000000,1204
2023-03-02D20:52:13.500000000,1745
2023-03-02D20:52:13.750000000,1112
2023-03-02D20:52:14.000000000,1524
2023-03-02D20:52:14.250000000,989
2023-03-02D20:52:14.500000000,1126
2023-03-02D20:52:14.750000000,1165
2023-03-02D20:52:15.000000000,1727
2023-03-02D20:52:15.250000000,1646
2023-03-02D20:52:15.500000000,2352
2023-03-02D20:52:15.750000000,2717
2023-03-02D20:52:16.000000000,1398
2023-03-02D20:52:16.250000000,1829
2023-03-02D20:52:16.500000000,1515
2023-03-02D20:52:16.750000000,1500
2023-03-02D20:52:17.000000000,2053
2023-03-02D20:52:17.250000000,1882
2023-03-02D20:52:17.500000000,1501
2023-03-02D20:52:17.750000000,1205
2023-03-02D20:52:18.000000000,1387
2023-03-02D20:52:18.250000000,1516
2023-03-02D20:52:18.500000000,4142
2023-03-02D20:52:18.750000000,8778
2023-03-02D20:52:19.000000000,6399
2023-03-02D20:52:19.250000000,3332
2023-03-02D20:52:19.500000000,1721
2023-03-02D20:52:19.750000000,1776
2023-03-02D20:52:20.000000000,1990
2023-03-02D20:52:20.250000000,1447
2023-03-02D20:52:20.500000000,2144
2023-03-02D20:52:20.750000000,2214
2023-03-02D20:52:21.000000000,2057
2023-03-02D20:52:21.250000000,2181
2023-03-02D20:52:21.500000000,1284
2023-03-02D20:52:21.750000000,882
2023-03-02D20:52:22.000000000,1861
2023-03-02D20:52:22.250000000,1383
2023-03-02D20:52:22.500000000,1191
2023-03-02D20:52:22.750000000,1830
2023-03-02D20:52:23.000000000,1640
2023-03-02D20:52:23.250000000,1348
2023-03-02D20:52:23.500000000,1648
2023-03-02D20:52:23.750000000,2101
2023-03-02D20:52:24.000000000,1938
2023-03-02D20:52:24.250000000,1178
2023-03-02D20:52:24.500000000,1630
2023-03-02D20:52:24.750000000,1163
2023-03-02D20:52:25.000000000,1482
2023-03-02D20:52:25.250000000,1329
2023-03-02D20:52:25.500000000,1191
2023-03-02D20:52:25.750000000,1796
2023-03-02D20:52:26.000000000,1362
2023-03-02D20:52:26.250000000,2125
2023-03-02D20:52:26.500000000,1864
2023-03-02D20:52:26.750000000,1642
2023-03-02D20:52:27.000000000,6508
2023-03-02D20:52:27.250000000,2448
2023-03-02D20:52:27.500000000,1449
2023-03-02D20:52:27.750000000,4706
2023-03-02D20:52:28.000000000,4748
2023-03-02D20:52:28.250000000,1412
2023-03-02D20:52:28.500000000,1565
2023-03-02D20:52:28.750000000,1814
2023-03-02D20:52:29.000000000,2225
2023-03-02D20:52:29.250000000,2475
2023-03-02D20:52:29.500000000,1695
2023-03-02D20:52:29.750000000,1585
2023-03-02D20:52:30.000000000,1851
2023-03-02D20:52:30.250000000,1355
2023-03-02D20:52:30.500000000,1521
2023-03-02D20:52:30.750000000,3306
2023-03-02D20:52:31.000000000,2203
2023-03-02D20:52:31.250000000,1682
2023-03-02D20:52:31.500000000,1328
2023-03-02D20:52:31.750000000,1541
2023-03-02D20:52:32.000000000,1258
2023-03-02D20:52:32.250000000,1569
2023-03-02D20:52:32.500000000,1476
2023-03-02D20:52:32.750000000,1477
2023-03-02D20:52:33.000000000,1460
2023-03-02D20:52:33.250000000,1189
2023-03-02D20:52:33.500000000,1426
2023-03-02D20:52:33.750000000,1509
2023-03-02D20:52:34.000000000,1481
2023-03-02D20:52:34.250000000,2196
2023-03-02D20:52:34.500000000,1534
2023-03-02D20:52:34.750000000,1390
2023-03-02D20:52:35.000000000,1115
2023-03-02D20:52:35.250000000,1625
2023-03-02D20:52:35.500000000,1194
2023-03-02D20:52:35.750000000,1159
2023-03-02D20:52:36.000000000,1488
2023-03-02D20:52:36.250000000,1613
2023-03-02D20:52:36.500000000,2937
2023-03-02D20:52:36.750000000,2076
2023-03-02D20:52:37.000000000,1411
2023-03-02D20:52:37.250000000,1341
2023-03-02D20:52:37.500000000,2620
2023-03-02D20:52:37.750000000,1298
2023-03-02D20:52:38.000000000,1345
2023-03-02D20:52:38.250000000,1625
2023-03-02D20:52:38.500000000,1127
2023-03-02D20:52:38.750000000,1210
2023-03-02D20:52:39.000000000,1743
2023-03-02D20:52:39.250000000,1199
2023-03-02D20:52:39.500000000,1564
2023-03-02D20:52:39.750000000,1355
2023-03-02D20:52:40.000000000,1702
2023-03-02D20:52:40.250000000,1778
2023-03-02D20:52:40.500000000,1977
2023-03-02D20:52:40.750000000,1346
2023-03-02D20:52:41.000000000,3017
2023-03-02D20:52:41.250000000,2001
2023-03-02D20:52:41.500000000,1345
2023-03-02D20:52:41.750000000,2115
2023-03-02D20:52:42.000000000,1566
2023-03-02D20:52:42.250000000,1381
2023-03-02D20:52:42.500000000,1136
2023-03-02D20:52:42.750000000,1612
2023-03-02D20:52:43.000000000,2286
2023-03-02D20:52:43.250000000,1673
2023-03-02D20:52:43.500000000,3695
2023-03-02D20:52:43.750000000,1979
2023-03-02D20:52:44.000000000,1486
2023-03-02D20:52:44.250000000,1823
2023-03-02D20:52:44.500000000,1398
2023-03-02D20:52:44.750000000,1680
2023-03-02D20:52:45.000000000,2167
2023-03-02D20:52:45.250000000,2317
2023-03-02D20:52:45.500000000,1641
2023-03-02D20:52:45.750000000,1537
2023-03-02D20:52:46.000000000,2218
2023-03-02D20:52:46.250000000,2869
2023-03-02D20:52:46.500000000,1819
2023-03-02D20:52:46.750000000,1713
2023-03-02D20:52:47.000000000,1867
2023-03-02D20:52:47.250000000,1841
2023-03-02D20:52:47.500000000,1816
2023-03-02D20:52:47.750000000,1644
2023-03-02D20:52:48.000000000,2647
2023-03-02D20:52:48.250000000,2103
2023-03-02D20:52:48.500000000,1684
2023-03-02D20:52:48.750000000,1295
2023-03-02D20:52:49.000000000,1943
2023-03-02D20:52:49.250000000,1765
2023-03-02D20:52:49.500000000,2845
2023-03-02D20:52:49.750000000,1877
2023-03-02D20:52:50.000000000,4803
2023-03-02D20:52:50.250000000,2043
2023-03-02D20:52:50.500000000,1618
2023-03-02D20:52:50.750000000,2182
2023-03-02D20:52:51.000000000,2480
2023-03-02D20:52:51.250000000,1619
2023-03-02D20:52:51.500000000,3582
2023-03-02D20:52:51.750000000,1523
2023-03-02D20:52:52.000000000,1764
2023-03-02D20:52:52.250000000,1678
2023-03-02D20:52:52.500000000,1998
2023-03-02D20:52:52.750000000,1711
2023-03-02D20:52:53.000000000,1606
2023-03-02D20:52:53.250000000,1438
2023-03-02D20:52:53.500000000,4115
2023-03-02D20:52:53.750000000,2928
2023-03-02D20:52:54.000000000,1542
2023-03-02D20:52:54.250000000,1714
2023-03-02D20:52:54.500000000,1138
2023-03-02D20:52:54.750000000,2672
2023-03-02D20:52:55.000000000,2270
2023-03-02D20:52:55.250000000,1657
2023-03-02D20:52:55.500000000,1275
2023-03-02D20:52:55.750000000,1519
2023-03-02D20:52:56.000000000,1874
2023-03-02D20:52:56.250000000,1248
2023-03-02D20:52:56.500000000,1350
2023-03-02D20:52:56.750000000,1309
2023-03-02D20:52:57.000000000,1571
2023-03-02D20:52:57.250000000,1619
2023-03-02D20:52:57.500000000,1475
2023-03-02D20:52:57.750000000,1556
2023-03-02D20:52:58.000000000,1757
2023-03-02D20:52:58.250000000,1427
2023-03-02D20:52:58.500000000,1928
2023-03-02D20:52:58.750000000,2112
2023-03-02D20:52:59.000000000,1080
2023-03-02D20:52:59.250000000,1597
2023-03-02D20:52:59.500000000,3092
2023-03-02D20:52:59.750000000,1421
2023-03-02D20:53:00.000000000,4938
2023-03-02D20:53:00.250000000,15865
2023-03-02D20:53:00.500000000,8726
2023-03-02D20:53:00.750000000,3825
2023-03-02D20:53:01.000000000,2085
2023-03-02D20:53:01.250000000,2613
2023-03-02D20:53:01.500000000,1941
2023-03-02D20:53:01.750000000,1431
2023-03-02D20:53:02.000000000,1959
2023-03-02D20:53:02.250000000,1708
2023-03-02D20:53:02.500000000,1873
2023-03-02D20:53:02.750000000,1656
2023-03-02D20:53:03.000000000,1436
2023-03-02D20:53:03.250000000,1426
2023-03-02D20:53:03.500000000,1603
2023-03-02D20:53:03.750000000,1438
2023-03-02D20:53:04.000000000,2321
2023-03-02D20:53:04.250000000,1843
2023-03-02D20:53:04.500000000,1464
2023-03-02D20:53:04.750000000,1812
2023-03-02D20:53:05.000000000,1710
2023-03-02D20:53:05.250000000,2159
2023-03-02D20:53:05.500000000,4130
2023-03-02D20:53:05.750000000,2375
2023-03-02D20:53:06.000000000,1728
2023-03-02D20:53:06.250000000,1955
2023-03-02D20:53:06.500000000,2481
2023-03-02D20:53:06.750000000,2199
2023-03-02D20:53:07.000000000,1567
2023-03-02D20:53:07.250000000,2003
2023-03-02D20:53:07.500000000,1683
2023-03-02D20:53:07.750000000,1219
2023-03-02D20:53:08.000000000,2602
2023-03-02D20:53:08.250000000,2275
2023-03-02D20:53:08.500000000,4268
2023-03-02D20:53:08.750000000,3173
2023-03-02D20:53:09.000000000,1862
2023-03-02D20:53:09.250000000,1460
2023-03-02D20:53:09.500000000,1902
2023-03-02D20:53:09.750000000,1518
2023-03-02D20:53:10.000000000,5856
2023-03-02D20:53:10.250000000,2566
2023-03-02D20:53:10.500000000,1563
2023-03-02D20:53:10.750000000,1630
2023-03-02D20:53:11.000000000,1886
2023-03-02D20:53:11.250000000,1318
2023-03-02D20:53:11.500000000,1627
2023-03-02D20:53:11.750000000,2440
2023-03-02D20:53:12.000000000,2043
2023-03-02D20:53:12.250000000,2109
2023-03-02D20:53:12.500000000,1571
2023-03-02D20:53:12.750000000,1801
2023-03-02D20:53:13.000000000,1361
2023-03-02D20:53:13.250000000,1986
2023-03-02D20:53:13.500000000,1060
2023-03-02D20:53:13.750000000,1612
2023-03-02D20:53:14.000000000,1422
2023-03-02D20:53:14.250000000,2387
2023-03-02D20:53:14.500000000,5335
2023-03-02D20:53:14.750000000,4734
2023-03-02D20:53:15.000000000,1602
2023-03-02D20:53:15.250000000,1437
2023-03-02D20:53:15.500000000,1753
2023-03-02D20:53:15.750000000,1402
2023-03-02D20:53:16.000000000,1479
2023-03-02D20:53:16.250000000,1962
2023-03-02D20:53:16.500000000,1192
2023-03-02D20:53:16.750000000,1484
2023-03-02D20:53:17.000000000,3039
2023-03-02D20:53:17.250000000,2814
2023-03-02D20:53:17.500000000,1131
2023-03-02D20:53:17.750000000,1783
2023-03-02D20:53:18.000000000,2463
2023-03-02D20:53:18.250000000,2520
2023-03-02D20:53:18.500000000,1547
2023-03-02D20:53:18.750000000,1585
2023-03-02D20:53:19.000000000,3441
2023-03-02D20:53:19.250000000,2572
2023-03-02D20:53:19.500000000,1455
2023-03-02D20:53:19.750000000,2429
2023-03-02D20:53:20.000000000,3916
2023-03-02D20:53:20.250000000,1680
2023-03-02D20:53:20.500000000,1497
2023-03-02D20:53:20.750000000,2689
2023-03-02D20:53:21.000000000,3244
2023-03-02D20:53:21.250000000,2056
2023-03-02D20:53:21.500000000,1623
2023-03-02D20:53:21.750000000,1216
2023-03-02D20:53:22.000000000,1939
2023-03-02D20:53:22.250000000,1447
2023-03-02D20:53:22.500000000,1577
2023-03-02D20:53:22.750000000,1404
2023-03-02D20:53:23.000000000,1353
2023-03-02D20:53:23.250000000,2327
2023-03-02D20:53:23.500000000,1713
2023-03-02D20:53:23.750000000,1531
2023-03-02D20:53:24.000000000,1258
2023-03-02D20:53:24.250000000,1454
2023-03-02D20:53:24.500000000,1233
2023-03-02D20:53:24.750000000,2408
2023-03-02D20:53:25.000000000,1482
2023-03-02D20:53:25.250000000,1217
2023-03-02D20:53:25.500000000,1465
2023-03-02D20:53:25.750000000,3727
2023-03-02D20:53:26.000000000,3487
2023-03-02D20:53:26.250000000,1882
2023-03-02D20:53:26.500000000,1126
2023-03-02D20:53:26.750000000,1528
2023-03-02D20:53:27.000000000,1781
2023-03-02D20:53:27.250000000,1476
2023-03-02D20:53:27.500000000,1380
2023-03-02D20:53:27.750000000,1674
2023-03-02D20:53:28.000000000,1742
2023-03-02D20:53:28.250000000,1678
2023-03-02D20:53:28.500000000,1843
2023-03-02D20:53:28.750000000,1815
2023-03-02D20:53:29.000000000,2018
2023-03-02D20:53:29.250000000,5227
2023-03-02D20:53:29.500000000,9740
2023-03-02D20:53:29.750000000,4404
2023-03-02D20:53:30.000000000,2771
2023-03-02D20:53:30.250000000,2025
2023-03-02D20:53:30.500000000,1759
2023-03-02D20:53:30.750000000,1658
2023-03-02D20:53:31.000000000,1983
2023-03-02D20:53:31.250000000,2206
2023-03-02D20:53:31.500000000,1378
2023-03-02D20:53:31.750000000,1480
2023-03-02D20:53:32.000000000,1843
2023-03-02D20:53:32.250000000,2240
2023-03-02D20:53:32.500000000,1680
2023-03-02D20:53:32.750000000,1324
2023-03-02D20:53:33.000000000,1524
2023-03-02D20:53:33.250000000,1658
2023-03-02D20:53:33.500000000,961
2023-03-02D20:53:33.750000000,3134
2023-03-02D20:53:34.000000000,1438
2023-03-02D20:53:34.250000000,1267
2023-03-02D20:53:34.500000000,1589
2023-03-02D20:53:34.750000000,1365
2023-03-02D20:53:35.000000000,1786
2023-03-02D20:53:35.250000000,1438
2023-03-02D20:53:35.500000000,1351
2023-03-02D20:53:35.750000000,1723
2023-03-02D20:53:36.000000000,2811
2023-03-02D20:53:36.250000000,1916
2023-03-02D20:53:36.500000000,1517
2023-03-02D20:53:36.750000000,1318
2023-03-02D20:53:37.000000000,1930
2023-03-02D20:53:37.250000000,1362
2023-03-02D20:53:37.500000000,1658
2023-03-02D20:53:37.750000000,1397
2023-03-02D20:53:38.000000000,1772
2023-03-02D20:53:38.250000000,1197
2023-03-02D20:53:38.500000000,1219
2023-03-02D20:53:38.750000000,1525
2023-03-02D20:53:39.000000000,1098
2023-03-02D20:53:39.250000000,2810
2023-03-02D20:53:39.500000000,1546
2023-03-02D20:53:39.750000000,2372
2023-03-02D20:53:40.000000000,2643
2023-03-02D20:53:40.250000000,1296
2023-03-02D20:53:40.500000000,1684
2023-03-02D20:53:40.750000000,2312
2023-03-02D20:53:41.000000000,1781
2023-03-02D20:53:41.250000000,2098
2023-03-02D20:53:41.500000000,987
2023-03-02D20:53:41.750000000,2285
2023-03-02D20:53:42.000000000,1388
2023-03-02D20:53:42.250000000,1553
2023-03-02D20:53:42.500000000,952
2023-03-02D20:53:42.750000000,1791
2023-03-02D20:53:43.000000000,1894
2023-03-02D20:53:43.250000000,1369
2023-03-02D20:53:43.500000000,1710
2023-03-02D20:53:43.750000000,1536
2023-03-02D20:53:44.000000000,1378
2023-03-02D20:53:44.250000000,1361
2023-03-02D20:53:44.500000000,1305
2023-03-02D20:53:44.750000000,2268
2023-03-02D20:53:45.000000000,2289
2023-03-02D20:53:45.250000000,1551
2023-03-02D20:53:45.500000000,1897
2023-03-02D20:53:45.750000000,1672
2023-03-02D20:53:46.000000000,1293
2023-03-02D20:53:46.250000000,1786
2023-03-02D20:53:46.500000000,2852
2023-03-02D20:53:46.750000000,11668
2023-03-02D20:53:47.000000000,6222
2023-03-02D20:53:47.250000000,4607
2023-03-02D20:53:47.500000000,1413
2023-03-02D20:53:47.750000000,1923
2023-03-02D20:53:48.000000000,2071
2023-03-02D20:53:48.250000000,1593
2023-03-02D20:53:48.500000000,1281
2023-03-02D20:53:48.750000000,1586
2023-03-02D20:53:49.000000000,1989
2023-03-02D20:53:49.250000000,1309
